Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
133,Raymond Felton,PG,25,CHA,80,80,2643,5.3,11.5,0.459,0.8,2.1,0.385,4.5,9.4,0.475,1.8,2.4,0.763,0.7,3.2,3.9,6.1,1.7,0.3,2.3,2.3,13.2
134,Rudy Fernández,SG,24,POR,62,2,1441,4,10.6,0.378,2.4,6.6,0.368,1.5,3.9,0.395,2.1,2.4,0.867,0.9,3.2,4.1,3.2,1.5,0.3,1.8,2.2,12.6
135,Kyrylo Fesenko,C,23,UTA,49,5,408,4.6,8.4,0.547,0,0.1,0,4.6,8.3,0.553,2.1,5,0.421,2.9,5,7.9,1.3,0.5,1.7,2.1,6.9,11.3
136,Michael Finley,SF,36,TOT,46,7,709,4.1,9.3,0.44,1.6,4.2,0.39,2.5,5.2,0.48,0.4,0.8,0.533,0.3,3.3,3.6,2.2,0.5,0.3,1.1,1.7,10.3
137,Derek Fisher,PG,35,LAL,82,82,2227,3.4,9,0.38,1.3,3.6,0.348,2.2,5.4,0.401,1.8,2.1,0.856,0.4,2.3,2.7,3.2,1.5,0.1,1.3,3.3,9.9
138,Jonny Flynn,PG,20,MIN,81,81,2339,6.1,14.7,0.417,1.2,3.3,0.358,4.9,11.3,0.434,3.4,4.2,0.826,0.4,2.6,2.9,5.5,1.3,0,3.6,1.5,16.8
139,T.J. Ford,PG,26,IND,47,32,1189,5.6,12.7,0.445,0.2,1.5,0.16,5.4,11.1,0.484,3.1,4.1,0.77,1.2,3.3,4.5,5.4,1.3,0.3,2.7,3.1,14.7
140,Jeff Foster,C,33,IND,16,3,255,3.1,6.5,0.478,0,0.1,0,3.1,6.4,0.489,0.7,1.3,0.556,4.8,6.6,11.4,3,0.4,0.6,2,6.4,6.9
141,Randy Foye,PG,26,WAS,70,38,1667,5.5,13.4,0.414,1.4,3.9,0.346,4.2,9.4,0.442,2.8,3.1,0.89,0.3,2.5,2.8,4.9,0.7,0.2,2,2.7,15.2
142,Channing Frye,C,26,PHO,81,41,2190,5.2,11.6,0.451,2.8,6.4,0.439,2.4,5.1,0.466,1.6,2,0.81,1.1,5.9,7,1.9,1.1,1.2,1.2,4.3,14.9
143,Dan Gadzuric,C,31,MIL,32,6,314,4.5,10.2,0.438,0,0,,4.5,10.2,0.438,1.1,2.9,0.4,4.4,6.2,10.5,1.4,1,1.5,1.7,7.2,10.1
144,Sundiata Gaines,PG,23,UTA,32,0,217,6.3,13.6,0.463,1.2,4.3,0.269,5.1,9.3,0.554,3.8,7.6,0.5,1,3.8,4.8,6.5,2,0,2.3,2.8,17.6
145,Danilo Gallinari,SF,21,NYK,81,74,2747,5.1,12.1,0.423,2.4,6.4,0.381,2.7,5.8,0.469,3.3,4,0.818,0.9,4.4,5.2,1.8,1,0.8,1.4,2.5,16
146,Francisco García,SG,28,SAC,25,4,575,5.1,11,0.466,1.4,3.7,0.39,3.7,7.3,0.504,0.9,1.1,0.882,0.7,3.4,4.1,2.8,0.6,1.2,1.3,3.1,12.6
147,Kevin Garnett*,PF,33,BOS,69,69,2060,7,13.5,0.521,0,0.1,0.2,7,13.4,0.523,3.2,3.9,0.837,1.4,7.5,8.8,3.2,1.2,1,1.8,3,17.3
148,Marc Gasol,C,25,MEM,69,69,2469,5.5,9.5,0.581,0,0,0,5.5,9.5,0.582,3.7,5.5,0.67,3,6.3,9.3,2.4,1,1.6,2,3.7,14.7
149,Pau Gasol,C,29,LAL,65,65,2403,6.8,12.6,0.536,0,0.1,0,6.8,12.6,0.539,4.3,5.4,0.79,3.6,7.4,11,3.3,0.6,1.7,2.1,2.3,17.8
150,Rudy Gay,SF,23,MEM,80,80,3175,6.8,14.6,0.466,0.7,2.3,0.327,6.1,12.3,0.492,3.4,4.5,0.753,1.3,4,5.4,1.7,1.3,0.7,1.9,2.3,17.8
151,Alonzo Gee,SG,22,WAS,11,2,182,5.5,11.7,0.475,1.4,1.8,0.778,4.2,9.9,0.42,3.6,5.7,0.621,3,3.6,6.5,1.4,1.4,0.2,2,2.6,16
152,Devean George,SF,32,GSW,45,4,761,4.2,9.7,0.432,2.3,5.8,0.39,1.9,3.9,0.494,0.8,1.1,0.696,1,4.4,5.4,1.5,1.9,0.5,0.7,4.2,11.4
153,Daniel Gibson,PG,23,CLE,56,10,1068,4.2,9,0.466,2.4,5,0.477,1.8,4,0.454,1.1,1.7,0.694,0.4,2,2.5,2.4,0.8,0.2,1.2,2.7,12
154,Taj Gibson,PF,24,CHI,82,70,2204,5.1,10.3,0.494,0,0,,5.1,10.3,0.494,1.8,2.9,0.646,3.7,6.3,10,1.1,0.8,1.7,1.9,4.6,12
155,J.R. Giddens,SF,24,TOT,32,1,239,4.2,9,0.467,0,1.5,0,4.2,7.5,0.56,2,3.5,0.565,2.4,5.3,7.7,2,1.4,0.3,2.6,4.4,10.4
156,Trey Gilder,SF,25,MEM,2,0,5,7.2,7.2,1,0,0,,7.2,7.2,1,0,0,,0,7.2,7.2,0,7.2,0,0,0,14.4
157,Manu Ginóbili,SG,32,SAS,75,21,2150,6.7,15.1,0.441,2.2,5.9,0.377,4.5,9.3,0.481,5.2,5.9,0.87,1.1,3.6,4.8,6.2,1.7,0.4,2.6,2.6,20.7
158,Ryan Gomes,SF,27,MIN,76,64,2210,5.3,11.9,0.447,1.2,3.2,0.372,4.1,8.7,0.475,1.7,2.1,0.825,1.2,4.4,5.7,2,1,0.3,1.5,2.5,13.6
159,Drew Gooden,C-PF,28,TOT,70,33,1755,5.9,12.3,0.478,0,0.2,0.125,5.9,12.2,0.483,3.8,4.4,0.861,4.2,6.9,11.1,1,0.8,1.2,2.2,4,15.7
160,Ben Gordon,SG,26,DET,62,17,1730,6.1,14.5,0.416,1.6,4.9,0.321,4.5,9.7,0.465,4.1,4.8,0.861,0.5,1.9,2.5,3.5,1,0.1,2.5,3.1,17.8
161,Eric Gordon,SG,21,LAC,62,60,2229,5.7,12.7,0.449,1.9,5.2,0.371,3.8,7.5,0.503,3.6,4.8,0.742,0.4,2.2,2.6,3,1.1,0.2,2.3,1.6,16.9
162,Marcin Gortat,C,25,ORL,81,0,1088,4,7.5,0.533,0,0.1,0,4,7.4,0.54,1.7,2.5,0.68,3.4,7.8,11.3,0.6,0.6,2.3,1.5,4.6,9.7
163,Joey Graham,SF,27,DEN,63,18,759,5,9.6,0.52,0.1,0.6,0.154,4.9,9,0.545,2.6,3.5,0.74,1.8,4,5.8,1,1.1,0.3,2,4.9,12.6
164,Stephen Graham,SG,27,CHA,70,8,804,5.3,10.7,0.496,0.7,2.2,0.32,4.6,8.5,0.542,1.9,2.9,0.646,1.1,5,6,1,0.9,0.4,1.6,4.2,13.3
165,Danny Granger,SF,26,IND,62,62,2278,7.7,18,0.428,2.5,6.9,0.361,5.2,11.1,0.471,5.7,6.8,0.848,1.1,4.3,5.4,2.7,1.5,0.8,2.5,2.9,23.7
166,Aaron Gray,C,25,TOT,32,0,311,4.9,9.5,0.512,0,0,,4.9,9.5,0.512,2.3,3.2,0.714,5.2,7.1,12.3,2.5,1,1.3,2.1,6.3,12
167,Danny Green,SG,22,CLE,20,0,115,4.7,12.2,0.385,1.9,6.9,0.273,2.8,5.3,0.529,1.3,1.9,0.667,2.5,2.8,5.3,1.6,1.9,0.9,1.6,2.8,12.5
168,Jeff Green,PF,23,OKC,82,82,3043,5.7,12.7,0.453,1.2,3.7,0.333,4.5,9,0.503,2,2.6,0.74,1.3,4.5,5.8,1.6,1.2,0.9,1.6,2.6,14.7
169,Willie Green,SG,28,PHI,73,18,1553,5.7,12.6,0.457,1.1,3.2,0.346,4.7,9.4,0.494,2.2,2.6,0.833,0.5,2.5,3,3.5,0.7,0.3,1.6,3.1,14.8
170,Donté Greene,SF,21,SAC,76,50,1630,5.4,12.2,0.441,1.5,4,0.377,3.9,8.2,0.473,2,3.1,0.643,1.2,4,5.2,1.6,0.9,1.2,2.1,3.3,14.3
171,Taylor Griffin,SF,23,PHO,8,0,32,4.5,11.3,0.4,0,2.3,0,4.5,9,0.5,2.3,4.5,0.5,0,2.3,2.3,1.1,0,2.3,1.1,4.5,11.3
172,Hamed Haddadi,C,24,MEM,36,0,240,3.6,9.3,0.387,0,0.5,0,3.6,8.8,0.407,2.1,2.8,0.737,3.9,7.3,11.3,1.5,0.1,2.1,3,8.6,9.3
173,Malik Hairston,SG,22,SAS,47,0,317,4.5,8.6,0.526,0.2,1.2,0.182,4.3,7.4,0.585,1.9,3.4,0.567,1.5,4.1,5.6,1.8,0.5,1,1.2,3.3,11.2
174,Marcus Haislip,SF,29,SAS,10,0,44,8.2,17.2,0.476,2.5,4.1,0.6,5.7,13.1,0.438,1.6,4.1,0.4,3.3,4.9,8.2,0,0,1.6,2.5,4.1,20.5
175,Richard Hamilton,SG,31,DET,46,46,1552,6.8,16.6,0.409,1,3.2,0.297,5.8,13.4,0.435,4.7,5.6,0.846,0.7,2.1,2.8,4.7,0.7,0.1,2.7,2.7,19.3
176,Tyler Hansbrough,PF,24,IND,29,1,511,5.7,15.9,0.36,0,0.3,0,5.7,15.6,0.367,5.9,8,0.743,4.2,5.5,9.7,2,1.2,0.6,1.5,4.9,17.3
177,James Harden,SG,20,OKC,76,0,1738,4.8,12,0.403,1.9,5.1,0.375,2.9,6.8,0.424,4,5,0.808,1,4.1,5.1,2.8,1.7,0.4,2.2,4.1,15.6
178,Al Harrington,PF,29,NYK,72,15,2195,7.3,16.9,0.435,2.3,6.7,0.342,5.1,10.2,0.496,3.9,5.2,0.757,1.4,5.2,6.6,1.8,1,0.4,2.2,3.4,20.9
179,Devin Harris,PG,26,NJN,64,61,2221,5.8,14.3,0.403,1,3.5,0.276,4.8,10.8,0.444,5,6.3,0.798,0.4,2.9,3.3,6.9,1.3,0.3,2.9,2.9,17.5
180,Mike Harris,PF,26,TOT,13,0,96,4.1,11.3,0.367,0,0.4,0,4.1,10.9,0.379,2.6,4.1,0.636,3.7,5.2,9,1.1,1.9,0.4,3.4,5.2,10.9
181,Jason Hart,PG,31,TOT,5,0,22,1.6,3.3,0.5,0,0,,1.6,3.3,0.5,0,0,,0,3.3,3.3,9.8,3.3,1.6,4.9,6.5,3.3
182,Udonis Haslem,PF,29,MIA,78,0,2177,5.2,10.5,0.494,0,0,,5.2,10.5,0.494,2.4,3.2,0.762,2.8,7.6,10.4,0.9,0.5,0.4,1.2,2.9,12.7
183,Trenton Hassell,SF,30,NJN,52,31,1106,2.9,7.1,0.411,0,0.2,0,2.9,7,0.421,1.7,2.2,0.754,1.8,3.1,4.9,1.6,0.6,0.3,1.5,3,7.6
184,Spencer Hawes,C,21,SAC,72,59,1904,5.9,12.6,0.468,0.5,1.6,0.299,5.4,10.9,0.494,1.4,2,0.689,2.7,5.5,8.2,3,0.6,1.6,2.5,3.8,13.7
185,Chuck Hayes,C,26,HOU,82,82,1773,3.3,6.7,0.489,0,0,,3.3,6.7,0.489,0.7,1.3,0.545,3.1,6.4,9.4,2.8,1.5,0.9,1.5,4.4,7.3
186,Jarvis Hayes,SF,28,NJN,45,19,1033,4.8,11.4,0.421,2.1,6.2,0.335,2.7,5.2,0.523,0.5,0.6,0.778,0.3,3.5,3.8,1.4,1,0.3,1,3.2,12.2
187,Brendan Haywood,C,30,TOT,77,67,2355,4.2,7.5,0.562,0,0,0,4.2,7.5,0.563,2.3,3.7,0.62,4.2,6.7,10.9,0.7,0.4,2.4,1.5,3.2,10.8
188,Luther Head,SG,27,IND,47,10,813,6,13.8,0.437,1.6,4.6,0.352,4.4,9.1,0.481,2.1,2.6,0.828,0.3,3.3,3.5,3.2,0.8,0.4,2.4,2.3,15.8
189,Gerald Henderson,SG,22,CHA,43,0,355,3.8,10.5,0.356,0.4,1.9,0.211,3.3,8.6,0.388,3.5,4.8,0.745,1.5,4.1,5.6,1.3,1,0.9,1.4,2.5,11.5
190,Roy Hibbert,C,23,IND,81,69,2035,6.8,13.8,0.495,0.1,0.1,0.5,6.8,13.7,0.495,3,4,0.754,3.1,5.1,8.2,2.8,0.5,2.3,2.6,5,16.7
191,J.J. Hickson,PF,21,CLE,81,73,1691,6.2,11.1,0.554,0,0,0,6.2,11.1,0.555,2.4,3.5,0.681,2.3,6.2,8.5,0.9,0.8,0.8,2,2.8,14.7
192,Nenê,C,27,DEN,82,82,2755,5.5,9.4,0.587,0,0,0,5.5,9.3,0.589,3.8,5.4,0.704,2.2,6,8.2,2.7,1.5,1.1,1.6,3.7,14.8
193,George Hill,PG,23,SAS,78,43,2276,5.6,11.7,0.478,1.2,3,0.399,4.4,8.7,0.505,2.9,3.7,0.772,0.7,2.6,3.2,3.6,1.1,0.4,1.6,3.5,15.2
194,Grant Hill*,SF,37,PHO,81,81,2430,5,10.4,0.478,0.5,1.2,0.438,4.5,9.2,0.483,3,3.7,0.817,1.1,5.5,6.6,2.9,0.9,0.5,1.6,2.4,13.5
195,Jordan Hill,PF,22,TOT,47,0,624,5.7,11.6,0.493,0,0.1,0,5.7,11.5,0.497,2.7,3.9,0.676,4.4,5.7,10.1,1.2,0.8,1.2,1.7,5.3,14.1
196,Kirk Hinrich,SG,29,CHI,74,53,2481,4.5,10.9,0.409,1.5,4.1,0.371,3,6.9,0.431,1.2,1.6,0.752,0.3,3.4,3.8,4.8,1.2,0.3,1.6,3,11.7
197,Jrue Holiday,PG,19,PHI,73,51,1767,4.7,10.6,0.442,1.3,3.2,0.39,3.4,7.4,0.465,1.3,1.8,0.756,1.1,2.8,3.9,5.7,1.6,0.4,3.2,3.1,12
198,Ryan Hollins,C,25,MIN,73,27,1223,5,8.9,0.558,0,0,0,5,8.9,0.56,3.2,4.7,0.69,2.3,3.8,6.1,1.5,0.6,1.1,2.8,5.9,13.2
199,Al Horford,C,23,ATL,81,81,2845,5.9,10.7,0.551,0,0,1,5.9,10.7,0.551,2.7,3.4,0.789,3,7.1,10.1,2.4,0.7,1.2,1.5,2.8,14.5
200,Eddie House,PG-SG,31,TOT,68,0,1217,5.1,13.5,0.38,2.3,6.7,0.348,2.8,6.7,0.412,1.4,1.5,0.923,0.4,2.8,3.2,2.5,1.2,0.2,1.4,2.4,14
201,Dwight Howard,C,24,ORL,82,82,2843,6.5,10.6,0.612,0,0.1,0,6.5,10.5,0.617,6.1,10.3,0.592,3.6,10.1,13.7,1.8,0.9,2.9,3.5,3.6,19
202,Josh Howard,SF,29,TOT,35,12,918,6.2,15.2,0.405,0.9,3.4,0.267,5.3,11.8,0.444,4.3,5.5,0.784,1.2,3.7,4.9,1.9,1,0.4,1.8,3.6,17.5
203,Juwan Howard,C,36,POR,73,27,1632,4.2,8.3,0.509,0,0,0,4.2,8.2,0.511,1.2,1.5,0.786,2.4,5,7.4,1.3,0.6,0.2,1.6,4.2,9.6
204,Lester Hudson,PG,25,TOT,25,0,131,5.8,14.6,0.396,1.4,4.4,0.313,4.4,10.2,0.432,3,3.6,0.846,1.9,3,4.9,3.6,2.2,0.8,3.8,3.3,15.9
205,Larry Hughes,SG,31,TOT,45,16,1115,4.4,12.5,0.355,1.4,4.5,0.309,3,8,0.381,3,3.6,0.832,0.7,3.8,4.6,4.4,1.7,0.5,2.4,2.3,13.3
206,Kris Humphries,PF,24,TOT,69,0,1221,5.3,12,0.441,0,0,0,5.3,12,0.442,3.7,5.6,0.668,3.5,7.6,11.1,0.9,1.1,1.4,1.9,4.3,14.4
207,Chris Hunter,C,25,GSW,60,9,783,5,10,0.502,0,0.2,0,5,9.8,0.512,2.4,3.2,0.754,2.6,5.1,7.7,1.7,0.6,1.6,1.4,6.1,12.4
208,Lindsey Hunter,PG,39,CHI,13,0,122,1.5,8.9,0.167,0.3,3.8,0.077,1.2,5,0.235,0.6,0.6,1,0.3,3.8,4.1,2.7,0.3,0,1.2,3.5,3.8
209,Othello Hunter,SF,23,ATL,7,0,33,4.4,13.1,0.333,0,0,,4.4,13.1,0.333,3.3,4.4,0.75,6.5,6.5,13.1,0,0,1.1,3.3,5.5,12
210,Steven Hunter,C,28,MEM,21,0,158,3.9,9.8,0.395,0,0,,3.9,9.8,0.395,4.3,8.2,0.528,4.1,5.5,9.6,0,0.2,2.3,2.1,2.3,12.1
211,Serge Ibaka,PF,20,OKC,73,0,1323,5.5,10.1,0.543,0,0.1,0.5,5.4,10,0.543,1.6,2.5,0.63,3.8,7,10.8,0.3,0.7,2.6,1.9,5.3,12.5
212,Andre Iguodala,SF,26,PHI,82,82,3193,5.6,12.6,0.443,1.1,3.4,0.31,4.5,9.2,0.492,3.6,4.8,0.733,0.9,5,6,5.3,1.6,0.6,2.5,1.6,15.8
213,Zydrunas Ilgauskas,C,34,CLE,64,6,1339,5.2,11.8,0.443,0.3,0.6,0.478,4.9,11.2,0.441,2,2.7,0.743,3.1,6.2,9.3,1.3,0.4,1.3,1.7,4.9,12.7
214,D.J. Mbenga,C,29,LAL,49,2,355,4.9,10.4,0.466,0,0,,4.9,10.4,0.466,0.9,1.9,0.474,3.2,5.6,8.8,0.8,0.5,2.9,1.5,5.5,10.6
215,Ersan İlyasova,PF,22,MIL,81,31,1898,6.1,13.8,0.443,1.5,4.6,0.336,4.6,9.3,0.496,2.1,3,0.715,3,6.8,9.8,1.6,1,0.4,1.3,4.8,15.9
216,Allen Iverson*,SG-PG,34,TOT,28,24,865,5.7,13.2,0.43,0.4,1,0.36,5.3,12.1,0.436,4.3,5.5,0.794,0.7,2.6,3.3,4.7,0.8,0.1,2.7,2,16
217,Royal Ivey,SG,28,TOT,44,0,326,3.9,9.2,0.422,1.5,3.9,0.4,2.3,5.3,0.438,1,1.3,0.75,0.7,3.1,3.8,3,2.1,0.2,1.2,4.3,10.3
218,Jarrett Jack,PG,26,TOR,82,43,2243,5.2,10.8,0.481,1.3,3.2,0.412,3.9,7.6,0.511,3.3,3.9,0.842,0.5,3.1,3.6,6.6,1,0.1,2.6,2.4,14.9
219,Cedric Jackson,PG,23,TOT,12,0,74,2.9,9.7,0.3,0.5,2.9,0.167,2.4,6.8,0.357,3.4,5.8,0.583,1,2.9,3.9,6.8,1.5,1,5.4,3.4,9.7
220,Darnell Jackson,PF,24,TOT,28,0,123,2.6,8.8,0.3,0.3,1.2,0.25,2.3,7.6,0.308,1.2,1.8,0.667,2.6,3.8,6.4,1.2,0.6,1.2,3.8,6.1,6.7
221,Stephen Jackson,SG-PF,31,TOT,81,81,3129,6.9,16.3,0.423,1.5,4.5,0.328,5.4,11.8,0.46,3.9,5,0.779,0.9,3.7,4.6,3.5,1.5,0.5,3,2.3,19.2
222,LeBron James,SF,25,CLE,76,76,2966,9.3,18.5,0.503,1.6,4.7,0.333,7.8,13.8,0.56,7.2,9.4,0.767,0.9,5.9,6.7,7.9,1.5,0.9,3.2,1.4,27.4
223,Mike James,PG,34,WAS,4,0,46,4.7,15.7,0.3,1.6,4.7,0.333,3.1,11,0.286,3.1,6.3,0.5,0.8,1.6,2.3,3.9,2.3,0,3.9,2.3,14.1
224,Antawn Jamison,PF,33,TOT,66,64,2406,7.2,15.5,0.461,1.3,3.7,0.344,5.9,11.8,0.498,2.9,4.5,0.647,2,6.3,8.3,1.3,1.1,0.3,1.4,2.7,18.5
225,Nathan Jawai,C,23,MIN,39,2,412,4.3,9.7,0.441,0,0.1,0,4.3,9.6,0.445,2.3,3.3,0.684,4.3,4.8,9.1,2.1,0.9,0.8,2.4,5.1,10.8
226,Othyus Jeffers,SG,24,UTA,14,0,73,5.9,14.3,0.414,0,0,,5.9,14.3,0.414,6.4,9.4,0.684,3.9,5.4,9.4,0.5,2,0,3,4.9,18.2
227,Al Jefferson,C,25,MIN,76,76,2463,8.2,16.4,0.498,0,0.1,0,8.2,16.4,0.5,2.6,3.9,0.68,2.6,7.6,10.3,2,0.9,1.4,2,3,19
228,Richard Jefferson,SF,29,SAS,81,70,2520,5.2,11.1,0.467,0.8,2.7,0.316,4.3,8.4,0.515,3,4.1,0.735,0.8,4.3,5.1,2.3,0.6,0.6,1.5,2.5,14.2
229,Jared Jeffries,PF-SF,28,TOT,70,37,1794,2.8,6.3,0.439,0.4,1.4,0.296,2.3,4.9,0.481,1.5,2.4,0.625,2.6,3.2,5.8,2,1.2,1.4,1.5,4.1,7.5
230,Brandon Jennings,PG,20,MIL,82,82,2671,6.1,16.4,0.371,2,5.2,0.374,4.1,11.2,0.37,3,3.7,0.817,0.7,3.1,3.8,6.3,1.4,0.2,2.7,2.6,17.1
231,Jonas Jerebko,PF,22,DET,80,73,2232,4.7,9.7,0.481,0.6,1.9,0.313,4.1,7.9,0.52,2,2.8,0.71,3.1,4.6,7.7,0.9,1.3,0.5,1.3,3.7,12
232,Yi Jianlian,PF,22,NJN,52,51,1655,4.9,12.2,0.403,0.3,0.9,0.366,4.6,11.4,0.406,3.3,4.2,0.798,2.5,5.6,8.1,1,0.8,1.1,1.7,3.7,13.6
233,Amir Johnson,PF,22,TOR,82,5,1453,5.2,8.3,0.623,0,0.1,0,5.2,8.2,0.63,2.4,3.7,0.638,3.8,6,9.8,1.2,1.1,1.6,1.6,6.3,12.7
234,Anthony Johnson,PG,35,ORL,31,0,406,4.3,9.8,0.441,1.2,3.5,0.333,3.2,6.4,0.5,1.7,1.8,0.95,0.7,3.5,4.3,5.6,1,0.1,2.3,2.8,11.5
235,James Johnson,PF,22,CHI,65,11,757,4.5,10,0.452,0.7,2.2,0.326,3.8,7.8,0.488,2.4,3.3,0.729,1.6,4.5,6.1,2.3,1,2,2.9,6,12.2
236,Joe Johnson,SG,28,ATL,76,76,2886,7.9,17.3,0.458,1.6,4.4,0.369,6.3,12.9,0.488,2.7,3.4,0.818,0.9,3.5,4.4,4.6,1,0.1,1.8,1.8,20.2
237,Dahntay Jones,SF,29,IND,76,26,1892,5.5,11.9,0.461,0.1,0.6,0.125,5.4,11.2,0.479,3.8,4.9,0.77,0.9,3.4,4.4,2.9,0.8,0.7,2.5,4.5,14.8
238,Dwayne Jones,PF,26,PHO,2,0,7,0,0,,0,0,,0,0,,0,0,,0,10.3,10.3,0,0,0,0,5.1,0
239,James Jones,SF,29,MIA,36,6,503,3.1,8.5,0.361,2.6,6.4,0.411,0.4,2.1,0.207,1.6,2,0.821,0.3,2.9,3.2,1.2,0.8,0.3,0.8,3.2,10.4
240,Solomon Jones,C,25,IND,52,2,675,4.2,9.4,0.443,0,0.2,0,4.2,9.2,0.451,2.7,3.8,0.718,2.7,5,7.7,1.7,0.7,2,2.1,6.7,11
241,DeAndre Jordan,C,21,LAC,70,12,1137,4.6,7.5,0.605,0,0.1,0,4.6,7.5,0.61,1.5,4.1,0.375,3.9,7.3,11.1,0.7,0.5,2,2.4,4.8,10.6
242,Chris Kaman,C,27,LAC,76,76,2608,8.1,16.6,0.49,0,0.1,0,8.1,16.5,0.492,3.2,4.2,0.749,2.5,7.2,9.7,1.7,0.5,1.3,3.1,2.9,19.4
243,Jason Kapono,SF,28,PHI,57,12,976,4.6,11.1,0.419,2.3,6.3,0.368,2.3,4.8,0.485,0.3,0.6,0.6,0.5,1.9,2.4,1.4,0.8,0.2,1.3,3,12
244,Coby Karl,SF-SG,26,TOT,7,1,113,3.5,10.2,0.344,0.6,3.5,0.182,2.9,6.7,0.429,1.3,1.9,0.667,1.3,4.5,5.7,4.8,1,0.3,3.2,4.5,8.9
245,Jason Kidd*,PG,36,DAL,80,80,2881,3.5,8.4,0.423,2.2,5.2,0.425,1.3,3.2,0.42,1,1.2,0.808,0.6,5,5.6,9,1.8,0.4,2.4,1.8,10.3
246,Andrei Kirilenko,SF,28,UTA,58,35,1681,5.2,10.3,0.506,0.6,1.9,0.292,4.7,8.4,0.555,3.7,5,0.744,1.6,4,5.7,3.4,1.8,1.5,1.7,2.2,14.7
247,Kyle Korver,SG,28,UTA,52,0,952,5.2,10.6,0.493,2.2,4.2,0.536,3,6.4,0.465,1.5,1.9,0.796,0.4,3.8,4.2,3.4,1,0.5,1.6,2.9,14.1
248,Kosta Koufos,C,20,UTA,36,0,172,4.6,9.8,0.468,0,0,,4.6,9.8,0.468,1.9,3.1,0.6,3.3,6.1,9.4,1.3,0.4,0.8,3.1,5.4,11.1
249,Nenad Krstić,C,26,OKC,76,76,1741,5.8,11.6,0.502,0,0.1,0.2,5.8,11.5,0.505,1.6,2.2,0.717,2.8,5.1,7.9,1.1,0.7,0.9,1.2,3.7,13.2
250,Oliver Lafayette,SG,25,BOS,1,0,22,4.9,9.8,0.5,1.6,3.3,0.5,3.3,6.5,0.5,0,0,,1.6,4.9,6.5,3.3,0,0,1.6,0,11.5
251,Carl Landry,PF,26,TOT,80,29,2469,7.3,13.6,0.536,0,0,0.333,7.3,13.5,0.537,5,6.2,0.806,2.7,4.1,6.8,1,0.8,0.9,2,3.4,19.6
252,Marcus Landry,SF,24,TOT,18,0,111,5.2,13.9,0.372,2.9,9.1,0.321,2.3,4.9,0.467,1,1.6,0.6,1.6,4.5,6.2,0,0.3,0.6,1.9,4.5,14.3
253,Acie Law,PG,25,TOT,26,1,234,5.4,11.5,0.467,0.8,2.5,0.313,4.6,9.1,0.508,5.8,7.5,0.776,0.5,2.2,2.6,4,1.7,0.2,2.6,2.5,17.4
254,Ty Lawson,PG,22,DEN,65,8,1318,5.5,10.7,0.515,0.9,2.3,0.41,4.6,8.4,0.544,2.9,3.8,0.757,1.1,2.2,3.4,5.5,1.3,0.1,2.2,2.4,14.8
255,Courtney Lee,SG,24,NJN,71,66,2375,5.1,11.7,0.436,1.2,3.4,0.338,4,8.3,0.476,2,2.3,0.869,0.9,2.9,3.8,1.8,1.4,0.3,1.2,2,13.4
256,David Lee,C,26,NYK,81,81,3019,8.2,15,0.545,0,0.1,0,8.2,14.9,0.549,3.2,3.9,0.812,2.7,8.6,11.3,3.5,1,0.5,2.3,3.1,19.6
257,Rashard Lewis,PF,30,ORL,72,72,2369,5.3,12.2,0.435,2.6,6.4,0.397,2.8,5.8,0.476,2.2,2.7,0.806,0.9,3.9,4.8,1.6,1.2,0.4,1.6,2.7,15.4
258,Shaun Livingston,PG,24,TOT,36,18,796,4.7,9.1,0.517,0,0.3,0,4.7,8.8,0.533,1.9,2.2,0.875,0.7,2.8,3.5,5.9,0.8,0.5,2.6,2.8,11.3
259,Brook Lopez,C,21,NJN,82,82,3027,6.7,13.4,0.499,0,0,0,6.7,13.4,0.5,4.9,6.1,0.817,3.2,5.2,8.4,2.2,0.7,1.7,2.4,3,18.3
260,Robin Lopez,C,21,PHO,51,31,986,6.2,10.6,0.588,0,0,,6.2,10.6,0.588,3.2,4.6,0.704,3.8,5.3,9.1,0.3,0.4,1.9,1.5,4.3,15.7
261,Kevin Love,PF,21,MIN,60,22,1714,6.1,13.6,0.45,0.7,2.2,0.33,5.4,11.3,0.474,4.7,5.8,0.815,4.8,9.1,13.8,2.9,0.9,0.5,2.5,2.9,17.7
262,Kyle Lowry,PG,23,HOU,68,0,1651,4,10.1,0.397,0.8,3,0.272,3.2,7.2,0.448,4.7,5.7,0.827,2,3.4,5.4,6.7,1.3,0.2,2.5,3.8,13.5
263,Corey Maggette,PF,30,GSW,70,49,2081,7.9,15.3,0.516,0.2,0.9,0.26,7.7,14.5,0.531,8,9.5,0.835,1.6,4.9,6.5,3,0.9,0.1,2.9,4,24
264,Jamaal Magloire,C,31,MIA,36,0,359,2.8,5.6,0.5,0,0,,2.8,5.6,0.5,2.1,5.9,0.356,4.1,8,12.1,0.1,0.9,1.1,1.7,5.9,7.7
265,Ian Mahinmi,C,23,SAS,26,0,165,7.6,12,0.636,0,0,,7.6,12,0.636,6.8,10.3,0.66,2.8,8.5,11.3,0.4,0.7,1.7,3.3,7,22
