Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
133,Melvin Ely,C,32,DEN,30,2,366,2.8,5,0.549,0,0,,2.8,5,0.549,1.3,2.1,0.619,2.7,4.6,7.3,1.4,0.4,1.1,1.4,4.9,6.8
134,Semih Erden,C,24,TOT,41,8,595,3.8,6.7,0.559,0,0,,3.8,6.7,0.559,2.4,3.6,0.65,2.2,4.9,7.1,1.2,0.9,1.5,2.1,6.3,9.9
135,Jeremy Evans,SF,23,UTA,49,3,463,5.9,8.9,0.661,0,0.1,0,5.9,8.9,0.667,2,2.9,0.703,2.8,4.7,7.5,1.9,1.3,1.3,1.5,3.9,13.8
136,Maurice Evans,SF,32,TOT,73,24,1549,4.1,9.9,0.417,1.3,3.9,0.329,2.8,6,0.475,1.2,1.3,0.897,1.2,2.4,3.6,1,0.8,0.3,0.8,3,10.7
137,Reggie Evans,PF,30,TOR,30,18,798,1.9,4.6,0.408,0,0,0,1.9,4.6,0.412,2.2,4,0.545,5.4,10.2,15.6,1.7,1.3,0.3,1.8,4,6
138,Tyreke Evans,SG,21,SAC,57,53,2107,6.5,15.9,0.409,0.7,2.5,0.291,5.8,13.4,0.432,3.5,4.5,0.771,0.8,3.9,4.7,5.5,1.5,0.5,3.1,2.4,17.3
139,Patrick Ewing,SF,26,NOH,7,0,19,0,9.5,0,0,3.8,0,0,5.7,0,5.7,7.6,0.75,1.9,1.9,3.8,3.8,0,1.9,1.9,1.9,5.7
140,Christian Eyenga,SF,21,CLE,44,18,947,4.9,11.6,0.425,1,3.5,0.275,4,8.2,0.488,0.7,1.1,0.643,1,3.6,4.7,1.3,1.3,1.1,1.8,3,11.5
141,Jordan Farmar,PG,24,NJN,73,18,1796,5.1,13,0.392,2.2,6.1,0.359,2.9,7,0.421,1.6,2,0.82,0.5,3,3.5,7.4,1.2,0.1,2.8,2.6,14.1
142,Derrick Favors,PF,19,TOT,78,27,1535,5,9.8,0.517,0,0,,5,9.8,0.517,2.4,4.1,0.595,4,5.7,9.7,0.9,0.7,1.6,1.8,5.8,12.5
143,Raymond Felton,PG-SG,26,TOT,75,54,2737,5.6,13.2,0.425,1.5,4.3,0.353,4.1,8.9,0.46,2.6,3.2,0.805,0.6,2.9,3.5,8.2,1.6,0.1,2.9,2,15.3
144,Rudy Fernández,SG,25,POR,78,3,1821,4.2,11.4,0.37,2.3,7.1,0.321,1.9,4.2,0.453,2.5,2.9,0.863,0.7,2.7,3.4,3.8,1.7,0.3,1.7,2.6,13.2
145,Kyrylo Fesenko,C,24,UTA,53,1,456,3.5,7.9,0.44,0,0.1,0,3.5,7.8,0.444,1.4,3.6,0.391,2.7,5.8,8.5,1.4,0.3,1.3,2,7.1,8.4
146,Landry Fields,SG,22,NYK,82,81,2541,4.2,8.5,0.497,1.2,3.1,0.393,3,5.4,0.556,1.6,2.1,0.769,1.5,5.9,7.4,2.2,1.1,0.2,1.5,1.6,11.3
147,Derek Fisher,PG,36,LAL,82,82,2297,3.2,8.3,0.389,1,2.5,0.396,2.2,5.8,0.386,1.3,1.6,0.806,0.2,2.2,2.4,3.5,1.6,0.1,1.1,3,8.7
148,Jonny Flynn,PG,21,MIN,53,8,983,4,10.8,0.365,1.1,3.7,0.31,2.8,7.2,0.393,1.2,1.5,0.762,0.4,2.4,2.8,6.7,1.2,0.1,4.1,2.1,10.2
149,Gary Forbes,SF,25,DEN,63,11,791,5.6,12.4,0.454,0.9,2.6,0.328,4.8,9.8,0.488,2.7,4,0.678,1.3,4,5.3,2.2,1,0.3,2.1,3.5,14.8
150,T.J. Ford,PG,27,IND,41,3,773,4.2,11,0.386,0.3,1.5,0.188,4,9.5,0.417,1.6,2.2,0.729,0.8,3,3.8,6.6,1.6,0.4,2.9,3.2,10.4
151,Jeff Foster,C,34,IND,56,3,940,3.1,6.4,0.479,0,0.1,0,3.1,6.3,0.488,1,1.8,0.563,6.1,7.3,13.4,1.8,0.9,1.2,1,4.9,7.2
152,Randy Foye,SG,27,LAC,63,24,1551,4.8,12.3,0.388,1.6,5,0.327,3.1,7.3,0.43,3.1,3.5,0.893,0.3,2.1,2.4,3.9,1.1,0.5,2.2,2.8,14.3
153,Channing Frye,PF,27,PHO,77,64,2541,5.1,11.7,0.432,2.4,6.2,0.39,2.6,5.5,0.479,1.3,1.5,0.832,0.9,6.3,7.3,1.4,0.7,1.1,1,3.9,13.8
154,Dan Gadzuric,C-PF,32,TOT,42,9,463,4.2,10,0.419,0,0.1,0,4.2,10,0.422,0.8,2.1,0.37,5.5,5,10.5,1.1,1,2.3,2.3,7.1,9.2
155,Sundiata Gaines,PG,24,TOT,24,0,301,5,12.6,0.4,1.1,4.5,0.237,3.9,8,0.493,2.2,4.3,0.5,1.6,3,4.5,5,1.9,0.1,3.2,3,13.3
156,Danilo Gallinari,PF-SF,22,TOT,62,60,2104,4.5,11,0.414,1.8,5,0.352,2.8,5.9,0.467,5.8,6.7,0.862,1,4.2,5.2,1.8,0.9,0.5,1.4,2.5,16.6
157,Francisco García,SF,29,SAC,58,34,1386,5.4,12.3,0.436,2.1,5.8,0.362,3.3,6.5,0.502,1.7,2,0.855,0.6,2.8,3.5,1.8,1.3,1.3,1.2,3.3,14.5
158,Kevin Garnett*,PF,34,BOS,71,71,2220,7,13.3,0.528,0,0.1,0.2,7,13.2,0.53,3,3.5,0.862,1.3,8.9,10.2,2.8,1.5,0.9,1.9,2.4,17.1
159,Marc Gasol,C,26,MEM,81,81,2586,5.1,9.6,0.527,0,0.1,0.429,5,9.5,0.528,3.1,4.1,0.748,2.1,5.8,7.9,2.8,1,1.9,2,3.7,13.2
160,Pau Gasol,C,30,LAL,82,82,3037,7,13.3,0.529,0,0,0.333,7,13.2,0.53,4.2,5.1,0.823,3.2,6.7,9.9,3.2,0.6,1.5,1.7,2.4,18.3
161,Rudy Gay,SF,24,MEM,54,54,2152,6.8,14.5,0.471,1,2.4,0.396,5.9,12.1,0.486,3.2,4,0.805,1.4,4.2,5.6,2.6,1.5,1,2.3,2.2,17.9
162,Alonzo Gee,SG,23,TOT,56,34,1118,3.9,8.5,0.458,0.5,1.6,0.333,3.3,6.9,0.488,2.3,3,0.783,2,3.9,5.9,1.2,1.3,0.6,1.8,3,10.7
163,Paul George,SG,20,IND,61,19,1265,5.1,11.2,0.453,1.2,3.9,0.297,3.9,7.3,0.537,2.2,2.9,0.762,1.1,5.3,6.4,1.8,1.8,0.7,2,3.6,13.5
164,Daniel Gibson,SG,24,CLE,67,15,1865,5.1,12.7,0.4,2.3,5.7,0.403,2.8,7.1,0.398,2.6,3.1,0.822,0.5,3,3.4,3.9,0.9,0.4,1.5,3,15.1
165,Taj Gibson,PF,25,CHI,80,19,1742,4.8,10.4,0.466,0,0.2,0.125,4.8,10.2,0.472,2.1,3.1,0.676,3.3,6.1,9.5,1.2,0.8,2.2,1.5,4.2,11.8
166,Manu Ginóbili,SG,33,SAS,80,79,2426,6.5,15.1,0.433,2.3,6.5,0.349,4.3,8.6,0.497,5.3,6.1,0.871,0.6,3.8,4.4,5.8,1.8,0.4,2.6,2.4,20.7
167,Ryan Gomes,SF,28,LAC,76,62,2095,3.6,8.7,0.41,1.2,3.6,0.341,2.3,5.1,0.459,1,1.5,0.718,1,3.3,4.4,2,1.1,0.2,0.9,2.7,9.4
168,Drew Gooden,PF,29,MIL,35,18,860,6.5,15.2,0.431,0.1,0.8,0.15,6.4,14.3,0.447,3.4,4.3,0.794,3.1,6.9,10,2,0.9,0.8,1.9,4.1,16.6
169,Ben Gordon,SG,27,DET,82,27,2131,5.7,13,0.44,1.8,4.5,0.402,3.9,8.5,0.46,2.3,2.7,0.85,0.7,2.6,3.3,2.9,0.8,0.3,2.4,3,15.6
170,Eric Gordon,SG,22,LAC,56,56,2112,7.3,16.2,0.45,1.8,5,0.364,5.5,11.2,0.488,4.9,5.9,0.825,0.8,2,2.8,4.2,1.2,0.3,2.6,2,21.3
171,Marcin Gortat,C,26,TOT,80,14,2032,6,10.7,0.561,0,0.1,0.25,6,10.6,0.563,2.5,3.4,0.725,2.6,8.6,11.2,1.2,0.6,1.6,1.4,3.3,14.5
172,Joey Graham,SF,28,CLE,39,8,586,5,11,0.458,0.6,1.8,0.3,4.5,9.2,0.49,1.8,2.2,0.806,0.5,4.7,5.2,1.1,0.4,0.4,1.7,4.5,12.4
173,Stephen Graham,SG,28,NJN,59,28,959,3,7.5,0.405,0.2,0.8,0.238,2.9,6.7,0.425,1.2,1.4,0.816,0.6,4,4.6,1.5,0.5,0,1.4,4,7.4
174,Danny Granger,SF,27,IND,79,79,2763,7,16.4,0.425,2,5.3,0.386,4.9,11.1,0.443,5.1,6.1,0.848,1.1,4.4,5.5,2.6,1.2,0.8,2.7,2.8,21.1
175,Aaron Gray,C,26,NOH,41,6,531,3.8,6.7,0.566,0,0,,3.8,6.7,0.566,1.2,2.3,0.5,4,7.6,11.6,1.1,0.7,0.8,2.2,6.5,8.7
176,Danny Green,SG,23,SAS,8,0,92,6.7,13.7,0.486,2.7,7.4,0.368,3.9,6.3,0.625,0,0,,1.2,4.7,5.9,0.8,0.8,0.4,2,2.7,16
177,Jeff Green,PF-SF,24,TOT,75,51,2427,5.5,12.2,0.449,0.9,3.1,0.303,4.5,9,0.499,2.9,3.6,0.811,1.1,4.3,5.3,1.6,0.8,0.5,1.5,3.1,14.8
178,Willie Green,SG,29,NOH,77,13,1674,5.8,13.1,0.443,1.2,3.3,0.348,4.6,9.8,0.476,1.7,2.2,0.78,0.5,3,3.5,1.6,0.8,0.3,1.4,3.1,14.5
179,Donté Greene,SF,22,SAC,69,21,1127,5,12.3,0.404,1.4,4.9,0.292,3.5,7.4,0.478,1.4,2.1,0.662,1.6,3.1,4.7,1.5,1.1,0.6,1.9,2.8,12.8
180,Orien Greene,SG,28,NJN,3,0,5,7.2,14.4,0.5,0,0,,7.2,14.4,0.5,7.2,14.4,0.5,0,0,0,7.2,7.2,0,0,0,21.6
181,Blake Griffin,PF,21,LAC,82,82,3112,8.1,15.9,0.506,0.1,0.3,0.292,8,15.6,0.51,5.2,8,0.642,3.1,8.3,11.4,3.6,0.7,0.5,2.6,2.9,21.3
182,Hamed Haddadi,C,25,MEM,31,0,168,6.4,12.4,0.517,0,0.2,0,6.4,12.2,0.526,3.2,4.9,0.652,5.1,9.4,14.6,1.1,0.4,2.8,2.4,6.2,16.1
183,Richard Hamilton,SG,32,DET,55,39,1498,6.9,16.1,0.429,1.3,3.5,0.382,5.6,12.7,0.442,3.5,4.1,0.849,0.6,2.5,3,4.1,0.9,0.1,2.1,2.3,18.7
184,Tyler Hansbrough,PF,25,IND,70,29,1535,6.7,14.4,0.465,0,0,0,6.7,14.3,0.466,4.6,5.9,0.779,3.4,5.2,8.6,1,0.9,0.4,1.8,3.8,18
185,Luke Harangody,PF,23,TOT,49,0,640,4.4,11.6,0.383,0.9,3.7,0.242,3.5,7.9,0.45,1.1,1.5,0.731,2.3,5.8,8,1.7,0.8,1,0.9,4.5,10.9
186,James Harden,SG,21,OKC,82,5,2189,4.9,11.2,0.436,1.9,5.3,0.349,3,5.9,0.514,4.8,5.6,0.843,0.7,3.5,4.2,2.9,1.5,0.4,1.7,3.4,16.4
187,Al Harrington,PF,30,DEN,73,3,1665,6.1,14.6,0.416,2.5,7.1,0.357,3.5,7.5,0.473,1.9,2.5,0.735,1.6,5.5,7.2,2.2,0.8,0.2,2.3,4.4,16.5
188,Devin Harris,PG,27,TOT,71,70,2254,5.5,13,0.422,0.9,2.9,0.322,4.6,10.1,0.45,5.4,6.4,0.833,0.3,2.4,2.7,8,1.1,0.1,3.3,2.6,17.2
189,Manny Harris,SG,21,CLE,54,15,933,4.2,11.2,0.374,1.3,3.5,0.37,2.9,7.6,0.376,2.7,3.6,0.763,1.4,4,5.4,3.3,1.2,0.3,2.4,2.5,12.4
190,Mike Harris,PF,27,HOU,4,0,16,6.8,13.5,0.5,0,0,,6.8,13.5,0.5,4.5,9,0.5,4.5,6.8,11.3,2.3,0,2.3,2.3,4.5,18
191,Udonis Haslem,PF,30,MIA,13,0,345,4.6,9,0.512,0,0,,4.6,9,0.512,1.7,2.1,0.8,3,8,11.1,0.6,0.7,0.3,1.5,4.1,10.9
192,Spencer Hawes,C,22,PHI,81,81,1718,5.5,11.9,0.465,0.2,0.8,0.243,5.3,11.1,0.48,1,1.8,0.534,2.7,7,9.7,2.5,0.6,1.5,2,4.2,12.2
193,Chuck Hayes,C,27,HOU,74,63,2079,4.2,8,0.527,0,0,0,4.2,8,0.529,1.6,2.5,0.662,3.8,6.6,10.4,3.5,1.4,0.8,1.5,3.5,10.1
194,Gordon Hayward,SF,20,UTA,72,17,1218,4.2,8.7,0.485,1,2.2,0.473,3.2,6.5,0.489,2,2.9,0.711,1.2,2.9,4.1,2.4,0.9,0.6,2.1,3.1,11.5
195,Lazar Hayward,SF,24,MIN,42,0,419,4.7,13.2,0.357,1.5,5.2,0.283,3.3,8.1,0.404,2.8,3.6,0.786,2,4,6,2.4,1,0.6,1.6,3.8,13.7
196,Brendan Haywood,C,31,DAL,72,8,1331,3.5,6,0.574,0,0,0,3.5,6,0.577,1.7,4.8,0.362,3.5,6.7,10.2,0.5,0.4,2,1.4,3.9,8.7
197,Luther Head,PG,28,SAC,36,14,586,4.2,10.1,0.415,1.5,3.9,0.391,2.6,6.1,0.43,2.4,3.1,0.78,1,2.7,3.7,4.3,0.6,0.6,2,2.6,12.3
198,Gerald Henderson,SG,23,CHA,68,30,1661,5.6,12.4,0.454,0.2,0.8,0.194,5.5,11.6,0.472,2.8,3.5,0.785,1.1,3.4,4.5,2.2,1.1,0.7,1.4,2.6,14.2
199,Xavier Henry,SG,19,MEM,38,16,527,4.4,10.9,0.406,0.1,1.2,0.118,4.3,9.8,0.441,2.3,3.6,0.635,0.6,1.9,2.5,1.2,0.8,0.2,0.9,3.3,11.3
200,Roy Hibbert,C,24,IND,81,80,2244,6.6,14.3,0.461,0,0.1,0,6.6,14.2,0.463,3.3,4.4,0.745,2.9,6.9,9.8,2.7,0.5,2.3,3,4.1,16.4
201,J.J. Hickson,C,22,CLE,80,66,2256,6.8,14.9,0.458,0,0.1,0,6.8,14.9,0.461,3.9,5.9,0.673,3.5,7.6,11.1,1.5,0.8,0.9,2.8,3.4,17.6
202,Nenê,C,28,DEN,75,75,2291,6.3,10.3,0.615,0,0.1,0.2,6.3,10.2,0.618,4.5,6.3,0.711,2.3,6.7,9,2.3,1.3,1.1,2.1,3.7,17.1
203,George Hill,PG,24,SAS,76,5,2148,4.8,10.6,0.453,1.3,3.4,0.377,3.5,7.2,0.49,3.9,4.5,0.863,0.4,2.9,3.3,3.2,1.1,0.4,1.7,2.6,14.8
204,Grant Hill*,SF,38,PHO,80,80,2409,6,12.3,0.484,0.7,1.7,0.395,5.3,10.6,0.498,3.2,3.8,0.829,1.2,3.9,5.1,3,1,0.5,2,2.7,15.8
205,Jordan Hill,C,23,HOU,72,11,1125,5.5,11.3,0.491,0,0.1,0,5.5,11.2,0.494,1.9,2.7,0.706,4.1,5.7,9.8,0.9,0.4,1.7,2,5,13
206,Kirk Hinrich,SG-PG,30,TOT,72,51,2157,4.6,10.4,0.446,1.3,3.1,0.399,3.4,7.3,0.467,1.8,2.1,0.841,0.4,2.7,3,4.8,1.3,0.3,2,3.1,12.3
207,Jrue Holiday,PG,20,PHI,82,82,2901,5.5,12.4,0.446,1,2.8,0.365,4.5,9.6,0.47,2.1,2.6,0.823,0.8,3.3,4.1,6.6,1.5,0.4,2.7,2.5,14.2
208,Ryan Hollins,C,26,CLE,70,16,1182,4,6.7,0.598,0,0,,4,6.7,0.598,3.4,5,0.681,2.1,3.5,5.7,0.8,0.7,1.3,2,6.1,11.4
209,Al Horford,C,24,ATL,77,77,2704,6.8,12.3,0.557,0,0.1,0.5,6.8,12.2,0.557,2,2.5,0.798,2.4,7.1,9.6,3.5,0.8,1.1,1.6,2.6,15.7
210,Eddie House,SG,32,MIA,56,1,978,4.7,11.8,0.399,2.5,6.4,0.389,2.2,5.4,0.411,1.4,1.5,0.95,0.3,3.1,3.4,2.3,1.2,0.1,1.1,2.5,13.3
211,Dwight Howard,C,25,ORL,78,78,2935,7.6,12.8,0.593,0,0.1,0,7.6,12.7,0.597,6.7,11.2,0.596,3.8,9.7,13.5,1.3,1.3,2.3,3.4,3.2,21.9
212,Josh Howard,SF,30,WAS,18,10,409,5.1,14.3,0.358,0.6,2.6,0.241,4.5,11.7,0.383,2.6,4.1,0.617,1.6,4.9,6.5,2.1,1.1,0.4,1.8,3,13.4
213,Juwan Howard,PF,37,MIA,57,0,592,3.3,7.6,0.44,0,0,,3.3,7.6,0.44,1.8,2.1,0.829,2.2,5.2,7.4,1.4,0.6,0.2,1.5,3.7,8.5
214,Lester Hudson,PG,26,WAS,11,0,73,3,11.8,0.25,2,7.4,0.267,1,4.4,0.222,1,2,0.5,0.5,2,2.5,8.4,2,0.5,3.5,4.9,8.9
215,Kris Humphries,PF,25,NJN,74,44,2061,5.4,10.2,0.527,0,0,0,5.4,10.2,0.527,2.2,3.3,0.665,3.9,9.5,13.5,1.5,0.6,1.4,1.8,2.9,12.9
216,Serge Ibaka,PF,21,OKC,82,44,2216,5.4,10,0.543,0,0,0,5.4,10,0.544,2.2,3,0.75,3.5,6.6,10.1,0.4,0.5,3.2,1.2,4.3,13.1
217,Andre Iguodala,SF,27,PHI,67,67,2469,4.9,11.1,0.445,0.9,2.6,0.337,4,8.4,0.479,3,4.4,0.693,0.9,4.8,5.6,6.2,1.5,0.6,2,1.6,13.8
218,Zydrunas Ilgauskas,C,35,MIA,72,51,1145,5.1,10,0.508,0,0,0,5.1,10,0.509,1.1,1.4,0.783,3.4,5.6,9,0.8,0.7,1.8,1.6,5.8,11.3
219,D.J. Mbenga,C,30,NOH,41,0,330,2.5,5.3,0.469,0,0,,2.5,5.3,0.469,1.4,2,0.722,3.8,5.6,9.4,0.7,0.7,2.9,2.3,5.7,6.4
220,Ersan _lyasova,PF,23,MIL,60,34,1505,5.3,12.1,0.436,0.9,2.9,0.298,4.4,9.2,0.479,2.2,2.5,0.894,2.5,6.2,8.7,1.3,1.2,0.6,1.5,3.8,13.7
221,Royal Ivey,SG,29,OKC,25,0,155,3.7,8.8,0.421,1.6,3.7,0.438,2.1,5.1,0.409,0.5,0.5,1,0.5,3.3,3.7,1.6,1.4,0.2,1.2,3.9,9.5
222,Jarrett Jack,SG-PG,27,TOT,83,15,1722,5.4,13.3,0.408,0.7,2.3,0.306,4.7,11.1,0.429,3.8,4.5,0.85,0.4,3.2,3.6,5.1,1.1,0.1,2.3,2.1,15.4
223,Darnell Jackson,PF,25,SAC,59,2,486,5.7,11.7,0.487,0.2,0.8,0.273,5.5,10.9,0.503,2.2,3.6,0.612,3.6,3.3,7,1,0.9,0.2,1.7,4.5,13.9
224,Stephen Jackson,SG,32,CHA,67,67,2405,6.5,15.9,0.411,1.8,5.4,0.337,4.7,10.5,0.449,3.7,4.6,0.816,0.8,3.8,4.6,3.6,1.2,0.4,3.1,2.4,18.6
225,Damion James,SF,23,NJN,25,9,403,4.1,9.2,0.447,0,0.3,0,4.1,8.9,0.46,1.6,2.5,0.643,1.5,6.1,7.6,1.8,1.4,1.1,2.2,3.2,9.8
226,LeBron James,SF,26,MIA,79,79,3063,8.9,17.5,0.51,1.1,3.3,0.33,7.8,14.2,0.552,5.9,7.8,0.759,0.9,6,6.9,6.5,1.5,0.6,3.3,1.9,24.8
227,Antawn Jamison,PF,34,CLE,56,38,1842,7.3,17.1,0.427,1.8,5.1,0.346,5.5,12,0.462,3.3,4.6,0.731,1.7,5.6,7.3,1.8,1,0.6,1.5,2.7,19.7
228,Othyus Jeffers,SG,25,TOT,17,1,322,3.5,7.3,0.477,0.1,0.4,0.25,3.4,6.8,0.492,3.4,5.1,0.652,2.8,4.7,7.5,2.2,1.9,0,1.6,3.6,10.4
229,Al Jefferson,C,26,UTA,82,82,2940,8,16.2,0.496,0,0,,8,16.2,0.496,2.7,3.5,0.761,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.7
230,Richard Jefferson,SF,30,SAS,81,81,2459,4.5,9.4,0.474,2,4.5,0.44,2.5,4.9,0.504,2.2,2.9,0.759,0.8,3.7,4.5,1.6,0.6,0.5,1.4,2.4,13
231,Jared Jeffries,PF,29,TOT,42,9,601,1.8,5.2,0.349,0.1,0.5,0.222,1.7,4.6,0.364,0.7,1.7,0.414,3.7,3.2,6.9,2.2,1.9,1,1.3,4.5,4.4
232,Brandon Jennings,PG,21,MIL,63,61,2169,6,15.4,0.39,1.6,5,0.323,4.4,10.3,0.422,3.3,4.1,0.809,0.7,3.2,3.9,5.1,1.6,0.3,2.4,2.2,16.9
233,Eugene Jeter,PG,27,SAC,62,1,858,4.4,10.9,0.409,0.3,1.3,0.2,4.2,9.6,0.437,1.6,1.7,0.902,0.4,2.6,2.9,6.8,1.2,0.1,2.1,2.3,10.7
234,Yi Jianlian,PF,23,WAS,63,11,1112,4.7,11.2,0.418,0.1,0.4,0.231,4.6,10.8,0.425,2,2.9,0.681,2.6,5.5,8,0.8,0.9,1,1.7,3.7,11.5
235,Amir Johnson,PF,23,TOR,72,54,1853,5.5,9.6,0.568,0,0,0,5.5,9.6,0.569,2.4,3.1,0.788,3.7,5.3,9,1.6,1,1.7,1.3,5.1,13.4
236,Armon Johnson,PG,21,POR,38,0,277,6,13.1,0.455,0.6,1.6,0.417,5.3,11.6,0.461,1.7,2.9,0.591,1.4,3.2,4.7,5.8,0.6,0.1,4.9,4,14.3
237,Chris Johnson,C,25,TOT,14,1,138,2.3,5.5,0.429,0,0,,2.3,5.5,0.429,3.9,5.2,0.75,3.1,5.2,8.3,0.8,0.8,2.3,2.6,5.5,8.6
238,James Johnson,SF,23,TOT,38,25,822,4.7,10.4,0.456,0.4,1.5,0.235,4.4,8.9,0.493,2.1,3.1,0.662,1.6,4.6,6.2,3.9,1.4,1.6,2.8,4.2,11.9
239,Joe Johnson,SG,29,ATL,72,72,2554,7.2,16.4,0.443,1.3,4.2,0.297,6,12.1,0.494,2.7,3.4,0.802,0.8,3.3,4.1,4.8,0.7,0.1,2.1,1.8,18.5
240,Trey Johnson,SG,26,TOT,8,0,94,4.6,12.6,0.364,0.4,1.1,0.333,4.2,11.5,0.367,3.4,3.8,0.9,0.8,1.9,2.7,4.2,0.4,0.4,1.9,4.6,13
241,Wesley Johnson,SG,23,MIN,79,63,2069,4.7,11.9,0.397,1.8,5,0.356,2.9,6.8,0.427,1.1,1.6,0.696,0.9,3.3,4.2,2.6,1,0.9,1.7,2.8,12.3
242,Dahntay Jones,SG,30,IND,45,2,589,6.1,13.1,0.467,0.9,2.4,0.359,5.3,10.7,0.491,4.2,5.5,0.767,0.2,3.7,4,2,1.2,0.4,1.9,4.3,17.3
243,Dominique Jones,SG,22,DAL,18,0,135,3.7,12,0.311,0,1.1,0,3.7,10.9,0.341,3.7,4.5,0.824,1.6,5.1,6.7,5.1,1.3,0.8,2.7,1.9,11.2
244,James Jones,SF,30,MIA,81,8,1549,3.4,8,0.422,2.9,6.7,0.429,0.5,1.4,0.39,1.4,1.7,0.833,0.5,3.2,3.7,1,0.7,0.4,0.5,3,11
245,Solomon Jones,C,26,IND,39,0,528,3.3,8.2,0.405,0,0.1,0,3.3,8.2,0.408,2.8,4.2,0.661,3.1,4.6,7.7,2,0.8,1.5,2.4,6.4,9.5
246,DeAndre Jordan,C,22,LAC,80,66,2047,4.1,6,0.686,0,0,0,4.1,6,0.688,1.7,3.8,0.452,3.6,6.5,10.1,0.7,0.7,2.5,1.8,4.5,10
247,Chris Kaman,C,28,LAC,32,15,838,7.6,16.2,0.471,0,0,,7.6,16.2,0.471,1.8,2.4,0.754,2.2,7.5,9.7,2,0.7,2.1,2.5,3.2,17.1
248,Jason Kapono,SF,29,PHI,24,2,112,2.3,9,0.25,0.3,2.6,0.125,1.9,6.4,0.3,0.3,0.6,0.5,1,2.6,3.5,1.3,0.6,0.3,0.6,1.3,5.1
249,Jason Kidd*,PG,37,DAL,80,80,2653,2.9,8.1,0.361,1.8,5.3,0.34,1.1,2.8,0.4,0.9,1,0.87,0.5,4.3,4.8,8.9,1.8,0.4,2.4,1.6,8.5
250,Andrei Kirilenko,SF,29,UTA,64,62,1999,4.6,9.8,0.467,0.6,1.8,0.367,3.9,8,0.489,3.7,4.9,0.77,1.8,4.1,5.9,3.5,1.5,1.3,2.1,2,13.5
251,Linas Kleiza,SF,26,TOR,39,23,1032,6.2,14.2,0.438,1.4,4.6,0.298,4.8,9.6,0.505,1.4,2.3,0.631,1.3,4.9,6.2,1.4,0.7,0.2,2.3,3.5,15.2
252,Kyle Korver,SG,29,CHI,82,0,1649,5.3,12.2,0.434,2.6,6.3,0.415,2.7,5.9,0.455,1.7,1.9,0.885,0.3,3,3.3,2.7,0.8,0.4,1.3,3.4,14.9
253,Kosta Koufos,C,21,TOT,50,2,434,5.6,12.4,0.453,0,0.2,0,5.6,12.3,0.459,2,3.6,0.558,4.7,6.1,10.8,0.6,0.8,2.1,2.6,4.9,13.3
254,Nenad Krsti_,C,27,TOT,71,67,1571,5.3,10.4,0.511,0,0,,5.3,10.4,0.511,2.6,3.3,0.774,2.8,4.8,7.7,0.6,0.6,0.6,1.3,4.2,13.2
255,Carl Landry,PF,27,TOT,76,26,2008,6.2,12.3,0.502,0,0.1,0,6.2,12.2,0.505,3.8,5.2,0.74,3,3.3,6.2,1.1,0.7,0.6,2,3.5,16.2
256,Acie Law,PG,26,TOT,51,0,726,4,9.2,0.435,0.3,1.8,0.167,3.7,7.4,0.5,2.3,3.2,0.734,0.6,2.5,3.1,4.2,1.6,0,2.1,3,10.7
257,Gani Lawal,PF,22,PHO,1,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,18,0
258,Ty Lawson,PG,23,DEN,80,31,2103,5.9,11.8,0.503,1.2,2.9,0.404,4.7,8.9,0.536,2.9,3.9,0.764,1.1,2.4,3.6,6.5,1.4,0.1,2.3,2.3,16
259,Courtney Lee,SG,25,HOU,81,1,1723,5.3,12,0.439,1.5,3.6,0.408,3.8,8.4,0.453,2,2.5,0.792,1.1,3.3,4.4,2.1,1.2,0.4,1.4,2.1,14
260,David Lee,PF,27,GSW,73,73,2634,6.8,13.4,0.507,0,0,0.333,6.8,13.3,0.508,2.9,3.6,0.787,3,6.8,9.8,3.2,1,0.4,2.3,2.9,16.4
261,Rashard Lewis,SF-PF,31,TOT,57,52,1824,5,11.5,0.433,1.7,4.8,0.357,3.3,6.7,0.488,1.5,1.9,0.802,1.4,4.3,5.7,1.8,1,0.6,1.7,3.1,13.2
262,Jeremy Lin,PG,22,GSW,29,0,285,3.5,9.1,0.389,0.1,0.6,0.2,3.4,8.5,0.403,2.4,3.2,0.76,1.5,2.8,4.3,5.3,4.2,1.1,2.3,3.9,9.6
263,Shaun Livingston,PG,25,CHA,73,0,1261,5.3,11.3,0.466,0,0.1,0.25,5.3,11.2,0.468,3.1,3.6,0.864,0.8,3.4,4.3,4.7,1.3,0.8,2.5,3.1,13.7
264,Brook Lopez,C,22,NJN,82,82,2889,8,16.3,0.492,0,0,0,8,16.3,0.492,4.8,6.1,0.787,2.5,3.6,6.1,1.6,0.6,1.5,2.2,3,20.8
265,Robin Lopez,C,22,PHO,67,56,991,6.5,13,0.501,0,0,,6.5,13,0.501,2.7,3.6,0.74,3,4.9,7.8,0.3,0.7,1.6,1.7,5.2,15.7
