Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
133,Michael Finley,SF,35,SAS,81,77,2336,4.6,10.6,0.437,2,4.9,0.411,2.6,5.7,0.459,0.8,1,0.823,0.4,3.8,4.2,1.8,0.6,0.3,0.9,1.3,12.1
134,Derek Fisher,PG,34,LAL,82,82,2441,4.3,10.1,0.424,1.8,4.5,0.397,2.5,5.7,0.446,1.6,1.9,0.846,0.4,2.4,2.8,3.8,1.4,0.1,1.1,2.8,12
135,T.J. Ford,PG,25,IND,74,49,2258,6.6,14.6,0.452,0.6,1.7,0.337,6,12.9,0.467,3.9,4.5,0.872,0.9,3.2,4.1,6.2,1.4,0.3,2.9,2.9,17.6
136,Jeff Foster,C,32,IND,74,26,1828,3.5,7,0.501,0,0.1,0.286,3.4,6.8,0.506,1.9,2.9,0.658,4.2,5.8,10,2.6,1,1,1.7,4.5,8.9
137,Randy Foye,SG,25,MIN,70,61,2494,5.8,14.2,0.407,1.6,4.4,0.36,4.2,9.7,0.428,3.3,3.9,0.846,0.5,2.6,3.1,4.4,1,0.4,2.2,2.9,16.4
138,Adonal Foyle,C,33,TOT,10,0,62,4.1,6.4,0.636,0,0,,4.1,6.4,0.636,1.7,3.5,0.5,5.2,9.9,15.1,0.6,0,4.6,1.7,2.9,9.9
139,Channing Frye,PF,25,POR,63,1,746,5.5,12.9,0.423,0.5,1.6,0.333,4.9,11.3,0.436,1.3,1.7,0.722,2,4.8,6.8,1.2,0.8,0.8,1.4,5.1,12.7
140,Dan Gadzuric,C,30,MIL,67,26,941,4.5,9.3,0.48,0,0.1,0,4.5,9.3,0.483,1.4,2.6,0.544,3.6,6.1,9.8,1.5,1.2,1.6,1.6,6.2,10.4
141,Danilo Gallinari,SG,20,NYK,28,2,412,4.9,10.9,0.448,2.8,6.3,0.444,2.1,4.6,0.453,2.3,2.4,0.963,1.1,3.7,4.8,1.3,1.2,0.3,1.3,4.2,14.9
142,Francisco García,SF,27,SAC,65,36,1975,5.4,12.1,0.444,1.6,4,0.398,3.8,8.1,0.466,2.7,3.2,0.82,1,3,4,2.7,1.5,1.2,2,3.6,15
143,Thomas Gardner,SG,23,ATL,16,0,98,3.3,13.2,0.25,1.5,8.4,0.174,1.8,4.8,0.385,0.7,1.5,0.5,0,2.6,2.6,0.7,1.5,0.4,1.1,1.5,8.8
144,Kevin Garnett*,PF,32,BOS,57,57,1772,8,15,0.531,0,0.2,0.25,7.9,14.9,0.534,2.3,2.7,0.841,1.6,8.3,9.9,2.9,1.3,1.4,1.8,2.6,18.3
145,Marc Gasol,C,24,MEM,82,75,2521,5,9.4,0.53,0,0,0,5,9.4,0.53,3.9,5.4,0.733,2.9,5.8,8.6,2,0.9,1.3,2.3,3.8,13.9
146,Pau Gasol,C,28,LAL,81,81,2999,7.1,12.5,0.567,0,0,0.5,7.1,12.5,0.567,4.1,5.3,0.781,3.1,6.2,9.4,3.4,0.6,1,1.9,2.1,18.3
147,Rudy Gay,SF,22,MEM,79,78,2945,7,15.4,0.453,1,3,0.351,6,12.5,0.477,3.2,4.2,0.767,1.3,4,5.3,1.7,1.2,0.7,2.5,2.7,18.3
148,Devean George,SF,31,DAL,43,17,708,2.7,7.2,0.38,1.1,3.9,0.289,1.6,3.4,0.485,0.9,1.1,0.773,1.3,2.7,4,0.8,1.2,0.6,0.9,2.9,7.5
149,Daniel Gibson,PG,22,CLE,75,0,1795,4.1,10.6,0.391,2.2,5.7,0.382,2,4.9,0.402,1.3,1.7,0.767,0.6,2.5,3.1,2.6,0.9,0.3,1.2,3.3,11.8
150,J.R. Giddens,SF,23,BOS,6,0,8,9,13.5,0.667,0,0,,9,13.5,0.667,0,0,,9,4.5,13.5,0,4.5,0,4.5,4.5,18
151,Eddie Gill,PG,30,MIL,6,0,43,5,7.5,0.667,1.7,2.5,0.667,3.3,5,0.667,0,0,,0,3.3,3.3,9.2,2.5,0.8,4.2,8.4,11.7
152,Manu Ginóbili,SG,31,SAS,44,7,1181,6.8,15,0.454,2.1,6.4,0.33,4.7,8.6,0.546,5.1,5.8,0.884,0.7,5.3,6,4.8,2,0.5,2.7,2.7,20.8
153,Ryan Gomes,SF,26,MIN,82,76,2614,5.8,13.4,0.431,1.5,3.9,0.372,4.3,9.5,0.456,2,2.5,0.807,1.5,3.9,5.4,1.9,0.9,0.3,1.8,2.5,15
154,Drew Gooden,PF,27,TOT,51,28,1264,6.8,14.4,0.468,0,0.1,0,6.8,14.3,0.472,3.7,4.4,0.84,3.2,7.1,10.3,1.4,0.9,0.5,2.2,4.1,17.2
155,Ben Gordon,SG,25,CHI,82,76,2999,7.2,15.8,0.455,2.1,5.1,0.41,5.1,10.7,0.476,4,4.6,0.864,0.6,2.8,3.4,3.3,0.9,0.3,2.4,2.2,20.4
156,Eric Gordon,SG,20,LAC,78,65,2677,5.5,12.1,0.456,1.8,4.5,0.389,3.8,7.6,0.496,4,4.7,0.854,0.6,2.1,2.7,2.9,1,0.5,2.2,2.3,16.8
157,Marcin Gortat,PF,24,ORL,63,3,794,4.8,8.5,0.567,0,0,1,4.8,8.4,0.565,1.2,2,0.578,4.4,8.6,13,0.6,0.8,2.4,1.1,5,10.8
158,Joey Graham,SF,26,TOR,78,10,1541,5.4,11.2,0.481,0.1,0.4,0.188,5.3,10.8,0.491,3.1,3.7,0.825,2.2,4.6,6.8,1.1,0.8,0.3,1.7,4.5,13.9
159,Stephen Graham,SG,26,IND,52,6,684,5.6,13.5,0.414,1.1,3.5,0.303,4.5,10,0.453,2.6,3.3,0.806,1.1,3.9,5.1,1.7,0.5,0.2,2.4,4.3,14.8
160,Danny Granger,SF,25,IND,67,66,2424,8.5,19,0.447,2.7,6.7,0.404,5.8,12.3,0.47,6,6.8,0.878,0.7,4.3,5.1,2.7,1,1.4,2.5,3.1,25.7
161,Aaron Gray,C,24,CHI,56,18,715,4.1,8.4,0.485,0,0.1,0,4.1,8.4,0.488,1.7,3,0.576,4.2,6.8,11.1,2.3,0.7,0.9,2,6.8,9.9
162,Gerald Green,SG,23,DAL,38,12,376,7.6,17.2,0.439,1.3,4.4,0.304,6.2,12.8,0.485,2.6,3.1,0.844,1.3,3.8,5.2,1.4,1,0.5,3.2,4.9,19.1
163,Jeff Green,PF,22,OKC,78,78,2873,6,13.4,0.446,1.2,3.1,0.389,4.8,10.3,0.463,3,3.8,0.788,1.5,5,6.5,1.9,1,0.4,2.2,2.5,16.2
164,Willie Green,SG,27,PHI,81,60,1828,5.6,13,0.435,1,3.2,0.317,4.6,9.8,0.473,1.2,1.7,0.729,0.6,1.9,2.5,3.1,1,0.3,1.3,3,13.5
165,Donté Greene,SF,20,SAC,55,4,725,3.8,11.7,0.326,1.3,5,0.26,2.5,6.8,0.375,1.4,1.7,0.853,0.9,3.3,4.3,1.5,0.8,0.7,1.8,3.4,10.4
166,Hamed Haddadi,C,23,MEM,19,0,120,4.5,9.3,0.484,0,0,,4.5,9.3,0.484,5.4,9,0.6,4.8,9.3,14.1,2.4,0.3,3.6,2.7,6,14.4
167,Malik Hairston,SG,21,SAS,15,0,155,5.6,11.4,0.49,0,0.2,0,5.6,11.1,0.5,0.5,1.6,0.286,2.6,3.9,6.5,3,1.4,1.6,2.8,4.4,11.6
168,Richard Hamilton,SG,30,DET,67,51,2279,7.4,16.5,0.447,1.1,3,0.368,6.3,13.5,0.464,3.5,4.2,0.848,0.7,2.6,3.3,4.7,0.6,0.1,2.1,2.8,19.4
169,Matt Harpring,SG,32,UTA,63,2,693,5.8,12.5,0.461,0,0.1,0,5.8,12.4,0.464,2.9,3.7,0.764,2.4,3.9,6.4,1.5,1.5,0.5,1.5,5.3,14.4
170,Al Harrington,PF,28,TOT,73,56,2546,7.5,17.1,0.439,2.4,6.6,0.364,5.1,10.5,0.487,3.3,4.2,0.793,1.4,5,6.4,1.4,1.2,0.3,2.3,3.2,20.8
171,Devin Harris,PG,25,NJN,69,69,2494,6.6,15,0.438,0.9,3.2,0.291,5.6,11.8,0.477,7.2,8.7,0.82,0.4,2.9,3.3,6.9,1.6,0.2,3.1,2.4,21.2
172,Jason Hart,PG,30,TOT,39,2,348,3.1,9.7,0.319,0,0.6,0,3.1,9.1,0.341,1.9,2.4,0.783,1.3,3.4,4.8,5,1.2,0.4,2.3,4,8.1
173,Udonis Haslem,PF,28,MIA,75,75,2560,4.7,9,0.518,0,0,,4.7,9,0.518,1.8,2.4,0.753,2.4,6.3,8.7,1.2,0.6,0.4,1.2,2.9,11.2
174,Trenton Hassell,SF,29,NJN,53,31,1094,2.8,6.3,0.45,0.1,0.3,0.25,2.8,6,0.459,0.7,0.8,0.8,1.6,3.2,4.8,1.7,0.7,0.5,1,3,6.4
175,Spencer Hawes,C,20,SAC,77,51,2259,5.9,12.7,0.466,0.6,1.8,0.348,5.3,10.9,0.486,1.4,2.2,0.662,2.4,6.4,8.7,2.4,0.7,1.5,2.5,4,14
176,Chuck Hayes,C,25,HOU,71,1,858,1.8,4.7,0.372,0,0.2,0,1.8,4.6,0.385,0.3,0.8,0.368,3.1,7.4,10.5,1.8,1.4,0.8,1,5.6,3.8
177,Jarvis Hayes,SF,27,NJN,74,1,1832,5.1,11.3,0.445,1.8,4.8,0.385,3.2,6.5,0.489,0.7,1,0.692,0.5,4.7,5.2,1.1,1,0.1,1,3.2,12.7
178,Brendan Haywood,C,29,WAS,6,5,175,4.9,10.3,0.48,0,0,,4.9,10.3,0.48,2.1,4.3,0.476,2.7,6.4,9.1,1.6,0.8,3.1,1.9,2.9,11.9
179,Luther Head,PG-SG,26,TOT,32,4,498,4,10.4,0.382,1.4,3.9,0.37,2.5,6.5,0.389,1.4,1.7,0.792,0.4,3.3,3.8,4.2,1.2,0.1,1.8,2.7,10.8
180,Walter Herrmann,SF,29,DET,59,0,630,4.7,11.8,0.396,2.3,6.9,0.342,2.3,5,0.471,1.1,1.4,0.76,1.6,4.5,6.1,1.3,0.4,0.2,1,2.5,12.8
181,Roy Hibbert,C,22,IND,70,42,1009,7.1,15,0.471,0,0,,7.1,15,0.471,3.5,5.2,0.667,4.1,4.6,8.7,1.7,0.7,2.7,2,7.7,17.6
182,J.J. Hickson,C,20,CLE,62,0,705,5.1,9.9,0.515,0,0,,5.1,9.9,0.515,2.3,3.4,0.672,2.7,5.8,8.4,0.5,0.7,1.5,2.3,4.1,12.5
183,Nenê,C,26,DEN,77,76,2510,6.1,10.2,0.604,0,0.1,0.2,6.1,10.1,0.607,3.8,5.3,0.723,2.6,6,8.6,1.5,1.4,1.4,2.1,4,16.1
184,George Hill,PG,22,SAS,77,7,1270,4.3,10.5,0.403,0.7,2.1,0.329,3.6,8.5,0.421,3.2,4.1,0.781,0.9,3.6,4.5,3.9,1.3,0.6,2.1,4.3,12.4
185,Grant Hill*,SF,36,PHO,82,68,2445,5.7,11,0.523,0.4,1.1,0.316,5.4,9.9,0.547,2.7,3.3,0.808,0.9,5,6,2.7,1.3,0.8,1.9,2.7,14.5
186,Steven Hill,PF,23,OKC,1,0,2,18,18,1,0,0,,18,18,1,0,0,,36,18,54,0,0,0,0,0,36
187,Kirk Hinrich,SG,28,CHI,51,4,1339,4.9,11.3,0.437,1.9,4.5,0.408,3.1,6.7,0.456,1.8,2.3,0.791,0.4,2.9,3.3,5.3,1.8,0.5,2.3,3.4,13.5
188,Ryan Hollins,C,24,TOT,45,3,444,4.1,7.6,0.532,0,0,,4.1,7.6,0.532,3.5,5.8,0.597,3.7,4.1,7.9,0.6,0.6,2.6,1.9,6.3,11.6
189,Al Horford,C,22,ATL,67,67,2242,5,9.5,0.525,0,0,0,5,9.5,0.526,2.4,3.3,0.727,2.3,7.7,10,2.6,0.9,1.5,1.7,3.1,12.4
190,Eddie House,PG,30,BOS,81,0,1479,6.1,13.6,0.445,3.7,8.3,0.444,2.4,5.4,0.445,1,1.3,0.792,0.3,3.6,3.8,2.2,1.5,0.2,1.3,2.8,16.8
191,Dwight Howard,C,23,ORL,79,79,2821,7.1,12.5,0.572,0,0,0,7.1,12.5,0.573,6.4,10.8,0.594,4.3,9.7,13.9,1.4,1,2.9,3.1,3.4,20.7
192,Josh Howard,SF,28,DAL,52,51,1663,7.6,17,0.451,1.3,3.6,0.345,6.4,13.3,0.48,3.7,4.8,0.782,1.3,4.4,5.7,1.8,1.2,0.6,1.9,2.9,20.3
193,Juwan Howard,SF-PF,35,TOT,42,2,472,5.7,11.2,0.51,0,0,,5.7,11.2,0.51,1.8,2.6,0.676,2.3,3.5,5.8,2,0.5,0.5,2,5.4,13.2
194,Larry Hughes,SF-SG,30,TOT,55,20,1479,5.5,13.6,0.402,1.8,4.7,0.389,3.6,8.9,0.409,2.8,3.5,0.807,0.4,3.5,3.9,2.9,1.8,0.3,1.7,2.3,15.6
195,Kris Humphries,SF,23,TOR,29,0,265,5.2,12.2,0.422,0,0,,5.2,12.2,0.422,5.2,6.5,0.792,3.3,6.2,9.5,1.4,1.1,0.8,1.1,4.2,15.5
196,Lindsey Hunter,PG,38,CHI,28,0,266,3.7,11.1,0.329,2.2,6.5,0.333,1.5,4.6,0.324,0.4,0.7,0.6,0.3,1.4,1.6,5,2.7,0.1,2.6,3.8,9.9
197,Othello Hunter,PF,22,ATL,16,0,92,4.3,7.8,0.55,0,0,,4.3,7.8,0.55,0,2,0,3.5,5.9,9.4,0.4,0.8,2,0.8,4.3,8.6
198,Andre Iguodala,SF,25,PHI,82,82,3269,6,12.6,0.473,0.9,2.9,0.307,5.1,9.8,0.521,4.2,5.7,0.724,1,4.2,5.2,4.8,1.4,0.4,2.4,1.7,17
199,Zydrunas Ilgauskas,C,33,CLE,65,65,1765,7,14.8,0.472,0.3,0.8,0.385,6.7,14,0.477,2.8,3.5,0.799,3.2,6.8,10,1.3,0.6,1.7,1.8,3.7,17.1
200,D.J. Mbenga,C,28,LAL,23,0,181,5.4,11.3,0.474,0,0.2,0,5.4,11.1,0.482,1.4,1.6,0.875,1.8,4.4,6.2,1.8,2,4.8,2.6,6.6,12.1
201,Allen Iverson*,PG-SG,33,TOT,57,53,2093,6,14.3,0.417,0.5,1.7,0.283,5.5,12.6,0.435,4.7,6,0.781,0.5,2.5,3,4.9,1.5,0.1,2.5,1.5,17.1
202,Royal Ivey,SG,27,PHI,71,0,861,2.9,8.7,0.332,1.6,4.8,0.342,1.3,3.9,0.319,1.4,1.8,0.791,0.8,2.4,3.2,1.8,1.5,0.3,1,3.2,8.8
203,Jarrett Jack,SG,25,IND,82,53,2716,5.1,11.3,0.453,1,2.9,0.353,4.1,8.4,0.487,3,3.5,0.852,0.6,3.1,3.7,4.5,1.2,0.2,2.4,2.4,14.2
204,Bobby Jackson,PG,35,SAC,71,10,1484,4.7,11.8,0.398,1.5,4.8,0.305,3.2,7,0.462,2.1,2.5,0.851,1,3.8,4.9,3.5,1.5,0.1,1.6,2.4,12.9
205,Darnell Jackson,PF,23,CLE,51,2,430,3.1,7.2,0.43,0,0.2,0,3.1,7,0.44,2,2.9,0.686,2.7,4.6,7.3,0.7,0.8,0.3,1.2,6.4,8.2
206,Stephen Jackson,SF,30,GSW,59,59,2339,6.4,15.3,0.414,1.6,4.7,0.338,4.8,10.7,0.448,4.5,5.5,0.826,1.1,3.6,4.7,5.9,1.4,0.5,3.5,2.4,18.8
207,Jerome James,C,33,NYK,2,0,10,10.8,28.8,0.375,0,0,,10.8,28.8,0.375,0,0,,3.6,7.2,10.8,0,3.6,3.6,3.6,7.2,21.6
208,LeBron James,SF,24,CLE,81,81,3054,9.3,19,0.489,1.6,4.5,0.344,7.7,14.5,0.535,7,9,0.78,1.2,6,7.2,6.9,1.6,1.1,2.8,1.6,27.2
209,Mike James,PG,33,TOT,61,50,1649,4.3,11.2,0.383,1.5,4,0.375,2.8,7.2,0.388,1.5,1.8,0.829,0.5,2.4,2.9,4.4,1,0.1,2.1,2.4,11.6
210,Antawn Jamison,PF,32,WAS,81,81,3096,7.8,16.8,0.468,1.3,3.7,0.351,6.5,13,0.501,4,5.3,0.754,2.3,6.1,8.4,1.8,1.1,0.3,1.5,2.5,20.9
211,Marko Jarić,SG,30,MEM,53,0,605,2.9,8.6,0.331,0.7,1.7,0.393,2.2,7,0.316,1.7,2.4,0.707,1.4,2.5,3.9,4.4,1.7,0.7,2.9,3.7,8.1
212,Nathan Jawai,PF,22,TOR,6,0,19,1.9,7.6,0.25,0,0,,1.9,7.6,0.25,0,0,,1.9,1.9,3.8,0,0,0,3.8,5.7,3.8
213,Al Jefferson,C,24,MIN,50,50,1836,9.5,19.1,0.497,0,0.1,0,9.5,19,0.499,3.6,4.9,0.738,3.4,7.4,10.7,1.5,0.8,1.6,1.8,2.8,22.7
214,Dontell Jefferson,SG,25,CHA,6,0,84,4.7,9.4,0.5,0.4,0.9,0.5,4.3,8.6,0.5,2.6,3.9,0.667,0.4,4.7,5.1,3.9,1.7,0.4,2.6,3.9,12.4
215,Richard Jefferson,SF,28,MIL,82,82,2939,6.6,15,0.439,1.4,3.6,0.397,5.2,11.4,0.453,5.1,6.3,0.805,0.7,3.9,4.6,2.4,0.8,0.2,2,3.1,19.7
216,Jared Jeffries,SF,27,NYK,56,36,1310,3.3,7.5,0.44,0,0.3,0.083,3.3,7.2,0.456,1.5,2.5,0.611,3.5,2.8,6.3,2.2,1.3,0.9,1.8,4.2,8.1
217,Yi Jianlian,PF,21,NJN,61,52,1421,4.8,12.7,0.382,1.2,3.5,0.343,3.6,9.1,0.397,2.4,3.1,0.772,1.7,6.6,8.3,1.5,0.7,0.9,1.8,4,13.3
218,Amir Johnson,PF,21,DET,62,24,911,3.8,6.4,0.595,0,0,,3.8,6.4,0.595,0.9,1.4,0.657,4,5.1,9.2,0.8,0.8,2.4,1.3,6.8,8.6
219,Anthony Johnson,PG,34,ORL,80,12,1481,3.7,9.3,0.404,1.3,3.2,0.391,2.5,6,0.411,1.5,2,0.753,0.7,2.9,3.6,4.9,1.1,0.1,2,2.7,10.2
220,Joe Johnson,SG,27,ATL,79,79,3124,7.1,16.4,0.437,1.7,4.8,0.36,5.4,11.6,0.468,3.4,4.2,0.826,0.7,3.2,4,5.2,1,0.2,2.2,2,19.5
221,Linton Johnson,PF,28,TOT,10,0,55,2.6,7.2,0.364,0.7,1.3,0.5,2,5.9,0.333,0,0,,2,3.3,5.2,1.3,0.7,0,1.3,4.6,5.9
222,Trey Johnson,SG,24,CLE,4,0,14,0,12.9,0,0,0,,0,12.9,0,10.3,10.3,1,0,2.6,2.6,0,0,0,2.6,10.3,10.3
223,Dahntay Jones,SG,28,DEN,79,71,1426,3.9,8.5,0.458,0.3,0.4,0.647,3.6,8.1,0.448,2.8,3.8,0.728,1.5,2.8,4.2,2,1.2,0.5,1.7,5,10.8
224,Damon Jones,PG,32,MIL,18,0,108,3.7,11.3,0.324,3.7,9.3,0.393,0,2,0,0,0,,0,2,2,2.3,1,0,2,1.3,11
225,Dwayne Jones,PF,25,CHA,6,0,52,2.8,4.8,0.571,0,0,,2.8,4.8,0.571,2.8,4.2,0.667,4.2,4.2,8.3,0,0,0.7,2.8,4.2,8.3
226,Fred Jones,SF,29,LAC,52,21,1495,3.1,7.6,0.407,1.3,3.5,0.367,1.8,4.1,0.441,1.6,2,0.815,0.6,2.5,3,4.5,1.3,0.3,1.6,2.7,9.1
227,James Jones,SF,28,MIA,40,1,630,3.1,8.5,0.369,1.9,5.5,0.344,1.3,3,0.415,1.5,1.8,0.839,0.7,2.9,3.5,1.1,0.7,0.8,0.7,3.3,9.7
228,Solomon Jones,C,24,ATL,63,0,675,3.6,5.9,0.604,0.1,0.1,0.5,3.5,5.8,0.606,2.8,3.9,0.716,2.8,4.8,7.6,0.8,0.4,1.8,1.4,6.7,10
229,DeAndre Jordan,C,20,LAC,53,13,771,4.3,6.9,0.633,0,0,,4.3,6.9,0.633,2,5.1,0.385,3.4,7.7,11.1,0.5,0.5,2.8,1.9,4.5,10.6
230,Chris Kaman,C,26,LAC,31,24,921,6.3,11.9,0.528,0,0,,6.3,11.9,0.528,2,2.9,0.68,2.9,6.7,9.7,1.8,0.7,1.8,3.3,3.6,14.6
231,Jason Kapono,SG,27,TOR,80,12,1831,5.1,11.9,0.432,1.9,4.5,0.428,3.2,7.4,0.435,0.7,0.8,0.81,0.5,2.7,3.2,2.1,0.4,0.1,1.4,2.8,12.9
232,Jason Kidd*,PG,35,DAL,81,81,2886,3.2,7.7,0.416,1.6,4,0.406,1.6,3.7,0.427,1.1,1.3,0.819,1.1,5.2,6.2,8.8,2,0.5,2.3,2.1,9.1
233,Tarence Kinsey,SG,24,CLE,50,3,277,4,9,0.449,0.9,2.3,0.389,3.1,6.6,0.471,4.3,4.9,0.868,1.3,3.6,4.9,1.3,1.6,0,2.9,4.4,13.3
234,Andrei Kirilenko,PF,27,UTA,67,10,1831,5,11.2,0.449,0.4,1.4,0.274,4.6,9.8,0.475,4.8,6.1,0.785,1.7,4.6,6.3,3.4,1.6,1.5,2.4,2.5,15.3
235,Linas Kleiza,SF,24,DEN,82,7,1824,5.7,12.7,0.447,1.7,5.3,0.326,4,7.5,0.533,2.9,4,0.725,1.8,4.6,6.5,1.3,0.6,0.3,1.6,3.1,16
236,Brevin Knight,PG,33,UTA,74,0,938,2.5,7.3,0.349,0,0.2,0,2.5,7,0.361,1.8,2.5,0.75,0.5,2.9,3.4,7.3,2.6,0.2,2.5,3.8,6.9
237,Kyle Korver,SF,27,UTA,78,2,1874,4.7,10.8,0.438,2,5.1,0.386,2.7,5.6,0.485,2.2,2.4,0.882,0.7,4.3,5,2.6,0.9,0.6,1.7,3.3,13.5
238,Kosta Koufos,C,19,UTA,48,7,565,6,11.8,0.508,0,0,,6,11.8,0.508,2.3,3.2,0.706,3.2,5.6,8.8,1.3,0.8,2,1.7,4.5,14.3
239,Nenad Krstić,C,25,OKC,46,29,1141,6,12.8,0.469,0,0,,6,12.8,0.469,2,2.5,0.797,2.7,5.3,8,0.9,0.7,1.5,1.4,3.6,14
240,Rob Kurz,PF,23,GSW,40,5,442,4.2,10.7,0.389,1.2,3.1,0.395,2.9,7.6,0.387,3.3,4.1,0.8,2.7,3.9,6.6,1.6,1.1,1.5,1.3,6.4,12.8
241,Carl Landry,PF,25,HOU,69,0,1467,5.9,10.3,0.574,0,0.1,0.333,5.9,10.2,0.576,3.9,4.7,0.813,3,5.4,8.4,1,0.6,0.8,1.7,4.1,15.7
242,Acie Law,PG,24,ATL,55,1,560,3.3,8.9,0.374,0.6,1.9,0.31,2.8,7.1,0.391,3.2,3.9,0.817,0.4,3.3,3.7,5.5,0.7,0.2,1.9,2.8,10.4
243,Courtney Lee,SG,23,ORL,77,42,1939,4.5,10,0.45,1.5,3.8,0.404,3,6.3,0.478,1.4,1.7,0.83,0.3,3,3.3,1.7,1.4,0.3,1.3,2.9,12
244,David Lee,C,25,NYK,81,74,2824,6.7,12.1,0.549,0,0,0,6.7,12.1,0.551,3.2,4.2,0.755,3.3,8.9,12.1,2.2,1,0.3,1.9,3.3,16.5
245,Rashard Lewis,PF,29,ORL,79,79,2859,6,13.7,0.439,2.8,7,0.397,3.2,6.7,0.482,2.8,3.4,0.836,1.2,4.5,5.7,2.6,1,0.6,2,2.4,17.6
246,Shaun Livingston,PG,23,TOT,12,1,231,4.8,9.4,0.517,0,0,,4.8,9.4,0.517,1.4,1.6,0.9,0.5,3.9,4.4,3.1,1.1,0.3,1.4,1.9,11.1
247,Brook Lopez,C,20,NJN,82,75,2501,6.4,12.1,0.531,0,0,0,6.4,12.1,0.532,2.5,3.1,0.793,3.2,6.3,9.6,1.2,0.6,2.2,2.1,3.7,15.4
248,Robin Lopez,C,20,PHO,60,7,614,4.2,8,0.518,0,0.1,0,4.2,8,0.522,2.8,4,0.691,3,3.9,6.9,0.5,0.6,2.4,1.6,5.7,11.1
249,Kevin Love,C,20,MIN,81,37,2048,5.6,12.1,0.459,0,0.3,0.105,5.5,11.8,0.469,4.7,5.9,0.789,4.8,8.1,12.9,1.5,0.6,0.9,2.1,3.6,15.8
250,Kyle Lowry,PG,22,TOT,77,21,1679,4.1,9.3,0.435,0.5,2.1,0.255,3.5,7.2,0.488,3.9,4.8,0.801,0.6,3.5,4.1,5.9,1.5,0.4,2.5,3.1,12.5
251,Tyronn Lue,PG,31,TOT,44,0,521,4.9,11.2,0.438,1.9,4.3,0.435,3,6.9,0.44,1,1.3,0.737,0.4,2.8,3.2,4.1,0.6,0,1.6,3.7,12.6
252,Mark Madsen,C,33,MIN,19,1,116,0.9,4.3,0.214,0,0,,0.9,4.3,0.214,0,1.2,0,3.1,2.5,5.6,1.2,0.3,0.3,0.9,5.6,1.9
253,Corey Maggette,PF,29,GSW,51,19,1588,6.6,14.4,0.461,0.5,2.2,0.253,6.1,12.2,0.497,7.8,9.4,0.824,1.1,5.3,6.4,2.1,1,0.2,2.7,4.4,21.5
254,Jamaal Magloire,C,30,MIA,55,12,709,3.3,6.7,0.496,0,0,,3.3,6.7,0.496,1.5,3,0.483,4.2,7.1,11.3,1.1,0.6,1.3,1.6,6.1,8.1
255,Stephon Marbury,PG,31,BOS,23,4,414,3.3,9.7,0.342,0.5,2.2,0.24,2.8,7.5,0.372,0.5,1.1,0.462,0.2,2.3,2.4,6.5,0.9,0.3,3.2,3,7.7
256,Shawn Marion,SF,30,TOT,69,68,2470,5.6,11.5,0.485,0.1,0.8,0.189,5.4,10.7,0.506,1.7,2.1,0.796,2.6,6,8.6,2,1.3,1,1.5,1.9,13
257,Sean Marks,C,33,NOH,60,5,838,3.4,7.1,0.485,0.1,0.4,0.2,3.4,6.7,0.503,1.3,1.9,0.682,2.7,5.4,8,0.6,0.3,1.4,1.5,5.2,8.2
258,Donyell Marshall,PF,35,PHI,25,0,189,6.3,13.9,0.452,4.8,10.5,0.455,1.5,3.4,0.444,0.6,1.1,0.5,1.1,6.5,7.6,2.9,0.8,1,1.1,4.6,17.9
259,Cartier Martin,SF,24,CHA,33,1,266,3.8,10.4,0.364,1.4,4.5,0.303,2.4,6,0.409,2.7,3.4,0.8,0.9,3.5,4.5,1.8,1.1,0.5,1.2,4.5,11.6
260,Kenyon Martin,PF,31,DEN,66,66,2111,5.4,11.1,0.491,0.2,0.6,0.368,5.2,10.4,0.498,2,3.4,0.604,1.4,5.4,6.7,2.3,1.6,1.3,1.8,3.4,13.1
261,Kevin Martin,SG,25,SAC,51,46,1947,6.3,15,0.42,2.1,5.1,0.415,4.2,9.9,0.423,8.4,9.7,0.867,0.5,2.8,3.4,2.6,1.1,0.1,2.7,2.1,23.2
262,Desmond Mason,SG,31,OKC,39,19,1064,4.2,9.6,0.435,0,0.1,0,4.2,9.5,0.44,1.6,2.9,0.541,1.4,3.9,5.3,1.6,0.5,1,1.9,3.2,9.9
263,Roger Mason,SG,28,SAS,82,71,2496,5,11.9,0.425,2.4,5.7,0.421,2.6,6.2,0.428,1.5,1.7,0.89,0.2,3.4,3.6,2.5,0.6,0.2,1.4,2.3,14
264,Jason Maxiell,C,25,DET,78,4,1408,4.7,8.2,0.575,0,0,0,4.7,8.2,0.577,2.1,4,0.532,4.3,4,8.3,0.6,0.6,1.6,1.2,4,11.6
265,Sean May,PF,24,CHA,24,12,301,4.7,11.7,0.398,0.1,0.1,1,4.5,11.6,0.392,1.7,2.4,0.7,2.4,5.9,8.3,1.2,0.6,0.5,3.1,3.8,11.1
266,O.J. Mayo,SG,21,MEM,82,82,3120,6.5,14.8,0.438,1.7,4.4,0.384,4.8,10.4,0.461,2.8,3.2,0.879,0.6,2.9,3.6,3,1,0.1,2.6,2.4,17.5
